Betreuungsbezirk Nr,Betreuungsbezirk,Einrichtungsnummer,Einrichtungsname,Einrichtungsadresse,PLZ,Telefon,Anzahl Plätze,Einrichtungsart,Trägernummer,Trägername,Trägerart,Anschrift,Latitude,Longitude
7,Tempelhof-Schöneberg,7130380,Kita der Kath. Kirchengem. Herz Jesu,Templerzeile 015,12099,7523662,85.0,Kindertagesstätte,342,Kath. Kirchengemeinde Herz Jesu,Deutscher Caritasverband,"Templerzeile 015, 12099, Berlin",52.4612755,13.3917005
7,Tempelhof-Schöneberg,7130400,Kita Regenbogen,Albrechtstr. 103,12103,7577 7680,90.0,Kindertagesstätte,107,Orte für Kinder GmbH,Sonstiger freier Träger,"Albrechtstr. 103, 12103, Berlin",52.4612839,13.3778202
7,Tempelhof-Schöneberg,7130410,Kita Robinson Crusoe,Am Hellespont 002,12109,703 1044,80.0,Kindertagesstätte,107,Orte für Kinder GmbH,Sonstiger freier Träger,"Am Hellespont 002, 12109, Berlin",52.4442676,13.4087613
7,Tempelhof-Schöneberg,7130421,Kita-Verein Lichtenrade Ost - Groß-Ziethener-Str. 82,Groß-Ziethener Str. 082,12309,746 23 29,28.0,Eltern-Initiativ-Kindertagesstätte,777,Kindertagesstättenverein Lichtenrade-Ost e. V.,EKT,"Groß-Ziethener Str. 082, 12309, Berlin",52.3938583,13.4075168
7,Tempelhof-Schöneberg,7130422,EKT - Kita-Verein Lichtenrade Ost,Groß-Ziethener Str. 090,12309,030 7463166,17.0,Eltern-Initiativ-Kindertagesstätte,777,Kindertagesstättenverein Lichtenrade-Ost e. V.,EKT,"Groß-Ziethener Str. 090, 12309, Berlin",52.3938583,13.4075168
7,Tempelhof-Schöneberg,7130423,EKT - Kita-Verein Lichtenrade Ost - Groß-Ziethener-Str. 96,Groß-Ziethener Str. 096,12309,7454096,24.0,Eltern-Initiativ-Kindertagesstätte,777,Kindertagesstättenverein Lichtenrade-Ost e. V.,EKT,"Groß-Ziethener Str. 096, 12309, Berlin",52.3938583,13.4075168
7,Tempelhof-Schöneberg,7130424,EKT - Kita-Verein Lichtenrade Ost - Nahariyastr. 45,Nahariyastr. 045,12309,7462689,30.0,Eltern-Initiativ-Kindertagesstätte,777,Kindertagesstättenverein Lichtenrade-Ost e. V.,EKT,"Nahariyastr. 045, 12309, Berlin",52.3904008,13.4201686
7,Tempelhof-Schöneberg,7130430,EKT - Kinderspielkreis Alboinplatz,Alboinstr. 113,12105,753 50 78,16.0,Eltern-Initiativ-Kindertagesstätte,766,Kinderspielkreis Alboinplatz e.V.,EKT,"Alboinstr. 113, 12105, Berlin",52.4581464,13.3698555
7,Tempelhof-Schöneberg,7130460,EKT Jungadler,Tirschenreuther Ring 069,12279,7224550,30.0,Eltern-Initiativ-Kindertagesstätte,695,Jungadler e.V.,EKT,"Tirschenreuther Ring 069, 12279, Berlin",52.4082153,13.3522601
7,Tempelhof-Schöneberg,7130480,EKT - Villa Wackelzahn,Friedrich-Wilhelm-Str. 020,12103,7576 4484,25.0,Eltern-Initiativ-Kindertagesstätte,1052,VILLA WACKELZAHN e.V.,EKT,"Friedrich-Wilhelm-Str. 020, 12103, Berlin",52.4588788,13.3768154
7,Tempelhof-Schöneberg,7130490,EKT - Schmunzelmonster,Friedrich-Wilhelm-Str. 087,12099,751 88 47,15.0,Eltern-Initiativ-Kindertagesstätte,956,Schmunzelmonster e. V.,EKT,"Friedrich-Wilhelm-Str. 087, 12099, Berlin",52.4581656,13.3844537
7,Tempelhof-Schöneberg,7130500,EKT - Sonnengarten,Friedrich-Wilhelm-Str. 089,12099,030/ 75 212 75,20.0,Eltern-Initiativ-Kindertagesstätte,979,Sonnengarten e.V.,EKT,"Friedrich-Wilhelm-Str. 089, 12099, Berlin",52.4581656,13.3844537
7,Tempelhof-Schöneberg,7130530,EKT - Lichtenrader Dreckspatzen,Lintruper Str. 057,12305,70078611,34.0,Eltern-Initiativ-Kindertagesstätte,825,Lichtenrader Dreckspatzen e.V.,EKT,"Lintruper Str. 057, 12305, Berlin",52.4140642,13.3996861
7,Tempelhof-Schöneberg,7130560,Kindergarten Muna,Homburgstr. 017,12309,765 867 05,21.0,Eltern-Initiativ-Kindertagesstätte,968,IKT Stadtindianer e.V.,Sonstiger freier Träger,"Homburgstr. 017, 12309, Berlin",52.3993856,13.4160659
7,Tempelhof-Schöneberg,7130580,EKT - Kinderladeninitiative Tempelhof,Kurfürstenstr. 114,12105,705 52 56,18.0,Eltern-Initiativ-Kindertagesstätte,762,Kinderladeninitiative Tempelhof e.V.,EKT,"Kurfürstenstr. 114, 12105, Berlin",52.503529900000004,13.347080510135115
7,Tempelhof-Schöneberg,7130590,Die Kindergärtnerei,Briesingstr. 030,12307,70787717,25.0,Kindertagesstätte,609,Die Kindergärtnerei Kinderhaus Briesingstraße e. V.,EKT,"Briesingstr. 030, 12307, Berlin",52.3846742,13.3995686
7,Tempelhof-Schöneberg,7130600,EKT Mücke,Großbeerenstr. 005,12107,"7065351, 91452293",17.0,Eltern-Initiativ-Kindertagesstätte,778,Mücke e.V.,EKT,"Großbeerenstr. 005, 12107, Berlin",52.438114,13.3806192
7,Tempelhof-Schöneberg,7130620,EKT Spatzennest,Friedenfelser Str. 013,12279,030/ 7215542,39.0,Eltern-Initiativ-Kindertagesstätte,841,"Elterninitiative Kindertagesstätte Spatzennest e. V., abgekürzt EKT Spatzennest",EKT,"Friedenfelser Str. 013, 12279, Berlin",52.4139011,13.3619868
7,Tempelhof-Schöneberg,7130630,Kindertagesstätte Mojak,Podewilsstr. 005,12103,752 40 13,26.0,Kindertagesstätte,968,IKT Stadtindianer e.V.,Sonstiger freier Träger,"Podewilsstr. 005, 12103, Berlin",52.4648906,13.3771327
7,Tempelhof-Schöneberg,7130650,EKT - Zwergenland,Viktoriastr. 001,12105,751 53 50,25.0,Eltern-Initiativ-Kindertagesstätte,1091,Zwergenland e.V.,EKT,"Viktoriastr. 001, 12105, Berlin",52.4546522,13.3839164
7,Tempelhof-Schöneberg,7130680,EKT Marienfelde,Waldsassener Str. 050,12279,7112391,26.0,Eltern-Initiativ-Kindertagesstätte,840,Elterninitiativ - Kindertagesstätte Marienfelde e. V.,EKT,"Waldsassener Str. 050, 12279, Berlin",52.40796,13.350665
7,Tempelhof-Schöneberg,7130740,Kita Feuerwache,Alt-Lichtenrade 097,12309,70079852,72.0,Kindertagesstätte,1296,Jugend- und Sozialwerk gGmbH,Sonstiger freier Träger,"Alt-Lichtenrade 097, 12309, Berlin",52.3955693,13.4109606
7,Tempelhof-Schöneberg,7130750,EKT - Pillepoppen,Alt-Lichtenrade 100,12309,746 59 89,60.0,Eltern-Initiativ-Kindertagesstätte,900,Pillepoppen e. V.,EKT,"Alt-Lichtenrade 100, 12309, Berlin",52.3928542,13.410233158545523
7,Tempelhof-Schöneberg,7130780,Kita Haus Salem/Kitas Süd-West,Hohenzollernstr. 015,12307,290276080,170.0,Kindertagesstätte,123,Kindertagesstätten Berlin Süd-West,Eigenbetrieb,"Hohenzollernstr. 015, 12307, Berlin",52.3842599,13.3918711
7,Tempelhof-Schöneberg,7130800,Kita Griembergweg,Griembergweg 029,12305,74001700,190.0,Kindertagesstätte,1321,Griembergweg e.V.,Sonstiger freier Träger,"Griembergweg 029, 12305, Berlin",52.4067839,13.4105953
7,Tempelhof-Schöneberg,7130820,Kita Abenteuerland,Lichtenrader Damm 190,12305,70098933,120.0,Kindertagesstätte,1296,Jugend- und Sozialwerk gGmbH,Sonstiger freier Träger,"Lichtenrader Damm 190, 12305, Berlin",52.39557745,13.406049499747974
7,Tempelhof-Schöneberg,7130830,Kinderwelt,Ahrensdorfer Str. 031,12279,721 93 45,43.0,Eltern-Initiativ-Kindertagesstätte,982,Kinderwelt e. V. Berlin,EKT,"Ahrensdorfer Str. 031, 12279, Berlin",52.4090382,13.3584031
7,Tempelhof-Schöneberg,7130860,Ev. Teilzeit-Kita Goltzstraße,Goltzstr. 033,12307,746889432,28.0,Kindertagesstätte,233,Ev. Kirchengemeinde Lichtenrade,Diakonisches Werk,"Goltzstr. 033, 12307, Berlin",52.3869386,13.4086727
7,Tempelhof-Schöneberg,7130950,Kinderladen Pimpanella,Didostr. 001,12109,701 89 216,16.0,Eltern-Initiativ-Kindertagesstätte,891,Kinderladen Pimpanella e.V.,EKT,"Didostr. 001, 12109, Berlin",52.4461157,13.3985195
7,Tempelhof-Schöneberg,7130960,EKT - Märchenwald/Ver.z.Errichtg u.Betreibg v.EKTs e.V.,Burgemeisterstr. 030,12103,75709465/75008230,57.0,Eltern-Initiativ-Kindertagesstätte,1043,Verein zur Errichtung und Betreibung von EKT's e.V.,EKT,"Burgemeisterstr. 030, 12103, Berlin",52.4570272,13.3837584
7,Tempelhof-Schöneberg,7130970,Kita MaRiS,Manfred-von-Richthofen-Str. 03100,12101,29035427,205.0,Kindertagesstätte,1112,Nachbarschafts- u. Selbsthilfezentrum in der UFA-Fabrik e.V.,Sonstiger freier Träger,"Manfred-von-Richthofen-Str. 03100, 12101, Berlin",52.4756222,13.3795001
7,Tempelhof-Schöneberg,7131000,Kindertagesstätte Tiponi,Friedrich-Franz-Str. 012,12103,713 014 30,75.0,Kindertagesstätte,968,IKT Stadtindianer e.V.,Sonstiger freier Träger,"Friedrich-Franz-Str. 012, 12103, Berlin",52.4569809,13.3783062
7,Tempelhof-Schöneberg,7131040,Klax Krippe Kieselstein und Klax Kindergarten Zauberstein,Ankogelweg 016,12107,740019415,100.0,Kindertagesstätte,1214,KLAX Berlin gGmbH,Sonstiger freier Träger,"Ankogelweg 016, 12107, Berlin",52.4195507,13.3984872
7,Tempelhof-Schöneberg,7131050,Kindergarten Krabbelkäfer,Burgemeisterstr. 076,12103,760 080 77,26.0,Kindertagesstätte,968,IKT Stadtindianer e.V.,Sonstiger freier Träger,"Burgemeisterstr. 076, 12103, Berlin",52.4570272,13.3837584
7,Tempelhof-Schöneberg,7131080,Kita Igelschnecken-Schneckenhaus,Friedrich-Karl-Str. 003,12103,72014300,27.0,Eltern-Initiativ-Kindertagesstätte,564,TÄKS e. V.,Sonstiger freier Träger,"Friedrich-Karl-Str. 003, 12103, Berlin",52.4563633,13.3760846
7,Tempelhof-Schöneberg,7131090,EKT Mini-Kids-Salvator,Pfarrer-Lütkehaus-Platz 001,12307,76106745,24.0,Eltern-Initiativ-Kindertagesstätte,1164,EKT Mini-Kids-Salvator e.V.,EKT,"Pfarrer-Lütkehaus-Platz 001, 12307, Berlin",52.3864429,13.3985225
7,Tempelhof-Schöneberg,7131100,Kita Dino Bambino,Burgemeisterstr. 032,12103,75657474,50.0,Kindertagesstätte,1322,LebensWelt Kindertagesstätten gGmbH,Sonstiger freier Träger,"Burgemeisterstr. 032, 12103, Berlin",52.4570272,13.3837584
7,Tempelhof-Schöneberg,7131150,Ev.Teilzeit-Kita im Rackebüller Weg,Rackebüller Weg 064,12305,66 63 14 60,23.0,Kindertagesstätte,233,Ev. Kirchengemeinde Lichtenrade,Diakonisches Werk,"Rackebüller Weg 064, 12305, Berlin",52.4021688,13.4040703
7,Tempelhof-Schöneberg,7131160,Kita Der Theaterkindergarten,Wintgensstr. 004,12101,030 7800 6884,20.0,Kindertagesstätte,1383,DER THEATERKINDERGARTEN gemeinnützige Gesellschaft mit beschränkter Haftung,Sonstiger freier Träger,"Wintgensstr. 004, 12101, Berlin",52.4774988,13.3754821
7,Tempelhof-Schöneberg,7131190,Ev. Dorotheen Kita,Waldsassener Str. 009,12279,7214066,105.0,Kindertagesstätte,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),Diakonisches Werk,"Waldsassener Str. 009, 12279, Berlin",52.40796,13.350665
7,Tempelhof-Schöneberg,7131200,Kinderladen Leotie,Schönburgstr. 012,12103,030 7864 564,25.0,Eltern-Initiativ-Kindertagesstätte,968,IKT Stadtindianer e.V.,Sonstiger freier Träger,"Schönburgstr. 012, 12103, Berlin",52.465003,13.3811953
7,Tempelhof-Schöneberg,7131220,Waldorfkindergarten Goldwurzel,Zeißpfad 025,12305,52134955,35.0,Eltern-Initiativ-Kindertagesstätte,1056,Waldorfkindergarten Goldwurzel Tempelhof e.V.,EKT,"Zeißpfad 025, 12305, Berlin",52.4099762,13.4068906
7,Tempelhof-Schöneberg,7131350,Lori Kids - Internationaler Musikbetonter Kindergarten,Stierstr. 007,12159,85076618,25.0,Kindertagesstätte,7869,kids in berlin kib gUG (haftungsbeschränkt),Sonstiger freier Träger,"Stierstr. 007, 12159, Berlin",52.4740838,13.3375003
7,Tempelhof-Schöneberg,7131360,Kita Sternchen Werk Berlin,Titlisweg 060,12107,03074106540,60.0,Kindertagesstätte,7441,PME Familienservice gGmbH - Zweigniederlassung Berlin,Sonstiger freier Träger,"Titlisweg 060, 12107, Berlin",52.4240775,13.3854069
7,Tempelhof-Schöneberg,7131400,Kita Blohmstraße,Blohmstr. 037,12307,7017 6511,78.0,Kindertagesstätte,1112,Nachbarschafts- u. Selbsthilfezentrum in der UFA-Fabrik e.V.,Sonstiger freier Träger,"Blohmstr. 037, 12307, Berlin",52.3896537,13.3812519
7,Tempelhof-Schöneberg,7131410,Mojak mini,Podewilsstr. 002,12103,72 01 37 57,15.0,Kindertagesstätte,968,IKT Stadtindianer e.V.,Sonstiger freier Träger,"Podewilsstr. 002, 12103, Berlin",52.4648906,13.3771327
7,Tempelhof-Schöneberg,7131430,Cheburashka-Tempelhof,Nahariyastr. 040,12309,48818359,24.0,Kindertagesstätte,7388,Cheburashka gGmbH,Sonstiger freier Träger,"Nahariyastr. 040, 12309, Berlin",52.3904008,13.4201686
7,Tempelhof-Schöneberg,7131440,Kita Villa Wackelzahn,Friedrich-Wilhelm-Str. 021,12103,96083803,25.0,Kindertagesstätte,1052,VILLA WACKELZAHN e.V.,EKT,"Friedrich-Wilhelm-Str. 021, 12103, Berlin",52.4588788,13.3768154
7,Tempelhof-Schöneberg,7131450,Kita Tiva,Werderstr. 029,12103,752 02 71,25.0,Kindertagesstätte,968,IKT Stadtindianer e.V.,Sonstiger freier Träger,"Werderstr. 029, 12103, Berlin",52.4571729,13.3813085
7,Tempelhof-Schöneberg,7131460,Kita Zwergenland,Werderstr. 017,12105,74305812,12.0,Kindertagesstätte,1091,Zwergenland e.V.,EKT,"Werderstr. 017, 12105, Berlin",52.4558341,13.3810128
7,Tempelhof-Schöneberg,7131510,Kita Gulliver,Friedrich-Wilhelm-Str. 021,12103,72012759,24.0,Kindertagesstätte,8116,Gulliver e. V.,Sonstiger freier Träger,"Friedrich-Wilhelm-Str. 021, 12103, Berlin",52.4588788,13.3768154
7,Tempelhof-Schöneberg,7131520,Kita Maulwurf,Alt-Tempelhof 029,12103,30365750,60.0,Kindertagesstätte,7901,Maulwurf e. V.,Sonstiger freier Träger,"Alt-Tempelhof 029, 12103, Berlin",52.4658568,13.3785076
7,Tempelhof-Schöneberg,7131530,Kinderladen Marienkäfer,Prühßstr. 030,12105,76289955,40.0,Kindertagesstätte,7920,Kinderladen Marienkäfer gUG (haftungsbeschränkt),Sonstiger freier Träger,"Prühßstr. 030, 12105, Berlin",52.4425515,13.3779572
7,Tempelhof-Schöneberg,7131560,Theaterkindergarten,Bäumerplan 026,12101,030 7009 6403,12.0,Kindertagesstätte,1383,DER THEATERKINDERGARTEN gemeinnützige Gesellschaft mit beschränkter Haftung,Sonstiger freier Träger,"Bäumerplan 026, 12101, Berlin",52.4768314,13.3753717
7,Tempelhof-Schöneberg,7131570,R.E.H - K.I.D.S,Kaiserin-Augusta-Str. 060,12103,75774550,40.0,Kindertagesstätte,9157,KIDZ Präventiv gGmbH,Sonstiger freier Träger,"Kaiserin-Augusta-Str. 060, 12103, Berlin",52.4593605,13.3842673
7,Tempelhof-Schöneberg,7131580,Kita Tiponi II,Friedrich-Franz-Str. 039,12103,713 014 30,25.0,Kindertagesstätte,968,IKT Stadtindianer e.V.,Sonstiger freier Träger,"Friedrich-Franz-Str. 039, 12103, Berlin",52.4569809,13.3783062
7,Tempelhof-Schöneberg,7131590,Kita Krümel-Club,An der Dorfkirche 005,12277,13008903,68.0,Kindertagesstätte,7498,Krümel-Club gGmbH,Sonstiger freier Träger,"An der Dorfkirche 005, 12277, Berlin",52.4132119,13.3674205
7,Tempelhof-Schöneberg,7131600,Kinderladen Zwergenkiste,Spirdingseestr. 003,12307,74309044,20.0,Eltern-Initiativ-Kindertagesstätte,8123,Kinderladen Zwergenkiste e. V.,Sonstiger freier Träger,"Spirdingseestr. 003, 12307, Berlin",52.3784178,13.4067348
7,Tempelhof-Schöneberg,7131620,Kita Lillebror,Machonstr. 054,12105,68002841,58.0,Kindertagesstätte,8239,Nordische Bildungswerkstatt UG (haftungsbeschränkt),Sonstiger freier Träger,"Machonstr. 054, 12105, Berlin",52.4466311,13.3822838
7,Tempelhof-Schöneberg,7131630,EKT Inselreich,Manfred-von-Richthofen-Str. 015,12101,98341380,25.0,Eltern-Initiativ-Kindertagesstätte,8253,Inselreich e. V.,Sonstiger freier Träger,"Manfred-von-Richthofen-Str. 015, 12101, Berlin",52.4756222,13.3795001
7,Tempelhof-Schöneberg,7131640,Kenntnisreich Kindertagesstätte BP 26,Bäumerplan 026,12101,9843 8754,30.0,Kindertagesstätte,8259,Kenntnisreich Kindertagesstätten gGmbH,Sonstiger freier Träger,"Bäumerplan 026, 12101, Berlin",52.4768314,13.3753717
7,Tempelhof-Schöneberg,7131650,Kita Global Village,Ringstr. 028,12105,76586990,110.0,Kindertagesstätte,8263,Global Village UG (haftungsbeschränkt),Sonstiger freier Träger,"Ringstr. 028, 12105, Berlin",52.4456471,13.3678858
7,Tempelhof-Schöneberg,7131660,Kindertagesstätte Notenzwerge Tempelhof,Burgemeisterstr. 011,12103,034139393510,227.0,Kindertagesstätte,8267,"Dr. P. Rahn und Partner, Schulen in freier Trägerschaft, gemeinnützige Schulgesellschaft mbH",Sonstiger freier Träger,"Burgemeisterstr. 011, 12103, Berlin",52.4570272,13.3837584
